,year,area,台数,車種
699,2002,西,7861.0,普通乗用車
700,2002,生野,10285.0,普通乗用車
701,2002,住吉,12486.0,普通乗用車
702,2002,鶴見,1.0,電気小型自動車
703,2002,城東,1.0,電気小型自動車
704,2002,旭,2.0,電気小型自動車
705,2002,都島,1.0,電気小型自動車
706,2002,浪速,1.0,電気小型自動車
707,2002,東淀川,3.0,電気小型自動車
708,2002,東成,4.0,電気小型自動車
709,2002,福島,1.0,電気小型自動車
710,2002,中央,2.0,電気小型自動車
711,2002,西,9.0,電気小型自動車
712,2002,東淀川,13594.0,普通乗用車
713,2002,港,1.0,電気小型自動車
714,2002,阿倍野,1.0,電気小型自動車
715,2002,西淀川,3.0,電気小型自動車
716,2002,住之江,3.0,電気小型自動車
717,2002,北,4.0,電気小型自動車
718,2002,此花,2.0,電気小型自動車
719,2002,東住吉,4.0,電気小型自動車
720,2002,住吉,1.0,電気小型自動車
721,2002,平野,1.0,電気小型自動車
722,2002,生野,2.0,電気小型自動車
723,2002,天王寺,3.0,電気小型自動車
724,2002,大正,1.0,電気小型自動車
725,2002,住之江,11384.0,普通乗用車
726,2002,旭,2258.0,小型貨物
727,2002,天王寺,6273.0,小型乗用車
728,2002,港,29520.0,自動車総数
729,2002,大正,28929.0,自動車総数
730,2002,旭,26612.0,自動車総数
731,2002,阿倍野,1963.0,小型貨物
732,2002,浪速,39.0,電気小型特殊自動車
733,2002,東淀川,78.0,電気自動車総数
734,2002,生野,117.0,電気小型特殊自動車
735,2002,北,85.0,電気小型特殊自動車
736,2002,浪速,40.0,電気自動車総数
737,2002,西成,22.0,電気自動車総数
738,2002,西成,30804.0,自動車総数
739,2002,東住吉,46122.0,自動車総数
740,2002,西淀川,6102.0,軽自動車
741,2002,東住吉,11603.0,普通乗用車
742,2002,天王寺,514.0,小型二輪
743,2002,淀川,72.0,電気小型特殊自動車
744,2002,西,126.0,電気小型特殊自動車
745,2002,福島,474.0,小型二輪
746,2002,住之江,862.0,小型二輪
747,2002,西成,21.0,電気小型特殊自動車
748,2002,旭,20.0,電気小型特殊自動車
749,2002,都島,726.0,小型二輪
750,2002,阿倍野,19.0,大型特種
751,2002,平野,96.0,大型特種
752,2002,城東,77.0,電気小型特殊自動車
753,2002,西,35553.0,自動車総数
754,2002,東住吉,15999.0,小型乗用車
755,2002,住吉,17496.0,小型乗用車
756,2002,東淀川,75.0,電気小型特殊自動車
757,2002,此花,5230.0,普通乗用車
758,2002,東成,103.0,電気小型特殊自動車
759,2002,鶴見,72.0,電気小型特殊自動車
760,2002,東成,441.0,特種用途車
761,2002,平野,112.0,電気小型特殊自動車
762,2002,鶴見,163.0,大型特種
763,2002,西淀川,72.0,電気小型特殊自動車
764,2002,城東,220.0,大型特種
765,2002,生野,682.0,特種用途車
766,2002,旭,41.0,大型特種
767,2002,住吉,477.0,特種用途車
768,2002,淀川,37.0,大型特種
769,2002,東成,107.0,電気自動車総数
770,2002,生野,119.0,電気自動車総数
771,2002,旭,22.0,電気自動車総数
772,2002,東住吉,313.0,電気小型特殊自動車
773,2002,住吉,6.0,電気小型特殊自動車
774,2002,東成,25976.0,自動車総数
775,2002,生野,43798.0,自動車総数
776,2002,北,44379.0,自動車総数
777,2002,住之江,52276.0,自動車総数
778,2002,此花,24358.0,自動車総数
779,2002,中央,44351.0,自動車総数
780,2002,鶴見,39.0,被けん引貨物
781,2002,鶴見,38337.0,自動車総数
782,2002,大正,25.0,電気自動車総数
783,2002,北,862.0,小型二輪
784,2002,港,79.0,電気小型特殊自動車
785,2002,淀川,797.0,特種用途車
786,2002,浪速,14.0,被けん引貨物
787,2002,淀川,51.0,被けん引貨物
788,2002,東淀川,15.0,被けん引貨物
789,2002,東成,30.0,被けん引貨物
790,2002,生野,5.0,被けん引貨物
791,2002,旭,6.0,被けん引貨物
792,2002,城東,31.0,被けん引貨物
793,2002,阿倍野,2.0,被けん引貨物
794,2002,西成,92.0,被けん引貨物
795,2002,西,337.0,被けん引貨物
796,2002,中央,12.0,被けん引貨物
797,2002,此花,259.0,被けん引貨物
798,2002,福島,36.0,被けん引貨物
799,2002,中央,78.0,電気自動車総数
800,2002,平野,39.0,被けん引貨物
801,2002,此花,6.0,電気自動車総数
802,2002,福島,941.0,電気自動車総数
803,2002,住吉,18.0,被けん引貨物
804,2002,大正,24.0,電気小型特殊自動車
805,2002,大正,525.0,被けん引貨物
806,2002,阿倍野,8.0,電気小型特殊自動車
807,2002,住之江,145.0,電気小型特殊自動車
808,2002,都島,51.0,電気小型特殊自動車
809,2002,港,651.0,被けん引貨物
810,2002,西淀川,38130.0,自動車総数
811,2002,港,80.0,電気自動車総数
812,2002,天王寺,45.0,電気小型特殊自動車
813,2002,中央,76.0,電気小型特殊自動車
814,2002,福島,940.0,電気小型特殊自動車
815,2002,此花,4.0,電気小型特殊自動車
816,2003,住吉,450.0,特種用途車
817,2003,住之江,2175.0,特種用途車
818,2003,西淀川,1244.0,特種用途車
819,2003,北,44397.0,自動車総数
820,2003,都島,461.0,特種用途車
821,2003,港,29343.0,自動車総数
822,2003,東淀川,19923.0,小型乗用車
823,2003,東淀川,5892.0,貨物自動車総数
824,2003,阿倍野,296.0,特種用途車
825,2003,大正,790.0,特種用途車
826,2003,中央,44259.0,自動車総数
827,2003,鶴見,795.0,特種用途車
828,2003,東住吉,15532.0,小型乗用車
829,2003,港,923.0,特種用途車
830,2003,北,649.0,特種用途車
831,2003,西淀川,7799.0,貨物自動車総数
832,2003,此花,1141.0,特種用途車
833,2003,福島,504.0,特種用途車
834,2003,平野,1234.0,特種用途車
835,2003,浪速,757.0,特種用途車
836,2003,生野,682.0,特種用途車
837,2003,東淀川,1052.0,特種用途車
838,2003,北,14995.0,小型乗用車
839,2003,福島,6377.0,小型乗用車
840,2003,西淀川,12229.0,小型乗用車
841,2003,浪速,5747.0,小型乗用車
842,2003,西,515.0,特種用途車
843,2003,旭,344.0,特種用途車
844,2003,旭,9920.0,小型乗用車
845,2003,東住吉,849.0,特種用途車
846,2003,生野,14620.0,小型乗用車
847,2003,大正,8730.0,小型乗用車
848,2003,東成,4241.0,貨物自動車総数
849,2003,此花,7409.0,小型乗用車
850,2003,東成,423.0,特種用途車
851,2003,淀川,783.0,特種用途車
852,2003,天王寺,5990.0,小型乗用車
853,2003,天王寺,161.0,特種用途車
854,2003,西成,890.0,特種用途車
855,2003,中央,16427.0,小型乗用車
856,2003,中央,634.0,特種用途車
857,2003,西,10876.0,小型乗用車
858,2003,城東,1117.0,特種用途車
859,2003,城東,5618.0,貨物自動車総数
860,2003,福島,22736.0,自動車総数
861,2003,此花,281.0,被けん引貨物
862,2003,西成,30602.0,自動車総数
863,2003,鶴見,38456.0,自動車総数
864,2003,中央,12.0,被けん引貨物
865,2003,北,78.0,被けん引貨物
866,2003,港,680.0,被けん引貨物
867,2003,東成,28.0,被けん引貨物
868,2003,生野,5.0,被けん引貨物
869,2003,城東,26.0,被けん引貨物
870,2003,鶴見,40.0,被けん引貨物
871,2003,天王寺,1.0,被けん引貨物
872,2003,東住吉,26.0,被けん引貨物
873,2003,東淀川,12.0,被けん引貨物
874,2003,西成,86.0,被けん引貨物
875,2003,住吉,44432.0,自動車総数
876,2003,平野,42.0,被けん引貨物
877,2003,住之江,2228.0,被けん引貨物
878,2003,東住吉,5710.0,貨物自動車総数
879,2003,阿倍野,2.0,被けん引貨物
880,2003,西,331.0,被けん引貨物
881,2003,阿倍野,25528.0,自動車総数
882,2003,住之江,52360.0,自動車総数
883,2003,西成,4877.0,貨物自動車総数
884,2003,淀川,8779.0,貨物自動車総数
885,2003,平野,9344.0,貨物自動車総数
886,2003,住吉,3587.0,貨物自動車総数
887,2003,住之江,10323.0,貨物自動車総数
888,2003,西,9039.0,貨物自動車総数
889,2003,阿倍野,2163.0,貨物自動車総数
890,2003,鶴見,5717.0,貨物自動車総数
891,2003,住吉,23.0,被けん引貨物
892,2003,此花,24389.0,自動車総数
893,2003,福島,40.0,被けん引貨物
894,2003,西淀川,189.0,被けん引貨物
895,2003,都島,26603.0,自動車総数
896,2003,淀川,52.0,被けん引貨物
897,2003,大正,28874.0,自動車総数
898,2003,西淀川,38030.0,自動車総数
899,2003,生野,5468.0,貨物自動車総数
900,2003,港,8453.0,小型乗用車
901,2003,生野,43171.0,自動車総数
902,2003,城東,47992.0,自動車総数
903,2003,東住吉,45580.0,自動車総数
904,2003,東成,8482.0,小型乗用車
905,2003,東成,25715.0,自動車総数
906,2003,淀川,56889.0,自動車総数
907,2003,平野,75698.0,自動車総数
908,2003,淀川,21719.0,小型乗用車
909,2003,都島,3.0,被けん引貨物
910,2003,東淀川,53743.0,自動車総数
911,2003,西成,9837.0,小型乗用車
912,2003,浪速,20830.0,自動車総数
913,2003,天王寺,18818.0,自動車総数
914,2003,平野,27011.0,小型乗用車
915,2003,住吉,16944.0,小型乗用車
916,2003,住之江,17418.0,小型乗用車
917,2003,阿倍野,9283.0,小型乗用車
918,2003,都島,3554.0,貨物自動車総数
919,2003,大正,504.0,被けん引貨物
920,2003,旭,6.0,被けん引貨物
921,2003,鶴見,13581.0,小型乗用車
922,2003,城東,17856.0,小型乗用車
923,2003,都島,9364.0,小型乗用車
924,2003,浪速,11.0,被けん引貨物
925,2003,西,35370.0,自動車総数
926,2003,此花,4882.0,貨物自動車総数
927,2003,住之江,885.0,小型二輪
928,2003,中央,9088.0,貨物自動車総数
929,2003,西成,1.0,電気小型自動車
930,2003,東淀川,2.0,電気小型自動車
931,2003,城東,1.0,電気小型自動車
932,2003,東成,2.0,電気小型自動車
933,2003,淀川,1.0,電気小型自動車
934,2003,此花,1.0,電気小型自動車
935,2003,中央,1.0,電気小型自動車
936,2003,東淀川,4378.0,小型貨物
937,2003,平野,1.0,電気小型自動車
938,2003,都島,7543.0,普通乗用車
939,2003,此花,5303.0,普通乗用車
940,2003,中央,10349.0,普通乗用車
941,2003,北,10219.0,普通乗用車
942,2003,西淀川,8861.0,普通乗用車
943,2003,浪速,4624.0,普通乗用車
944,2003,旭,7106.0,普通乗用車
945,2003,淀川,14095.0,普通乗用車
946,2003,天王寺,5721.0,普通乗用車
947,2003,福島,4924.0,普通乗用車
948,2003,西,8080.0,普通乗用車
949,2003,住吉,0.0,電気小型自動車
950,2003,北,6.0,電気小型自動車
951,2003,大正,2998.0,小型貨物
952,2003,天王寺,2401.0,小型貨物
953,2003,西淀川,4383.0,小型貨物
954,2003,浪速,3549.0,小型貨物
955,2003,東住吉,4346.0,小型貨物
956,2003,西成,3189.0,小型貨物
957,2003,住吉,2895.0,小型貨物
958,2003,住之江,4117.0,小型貨物
959,2003,住之江,4.0,電気小型自動車
960,2003,西,7253.0,小型貨物
961,2003,浪速,1.0,電気小型自動車
962,2003,旭,1.0,電気小型自動車
963,2003,大正,0.0,電気小型自動車
964,2003,都島,1.0,電気小型自動車
965,2003,港,0.0,電気小型自動車
966,2003,鶴見,0.0,電気小型自動車
967,2003,生野,0.0,電気小型自動車
968,2003,阿倍野,0.0,電気小型自動車
969,2003,西淀川,2.0,電気小型自動車
970,2003,大正,6099.0,普通乗用車
971,2003,東成,6331.0,普通乗用車
972,2003,東住吉,11672.0,普通乗用車
973,2003,此花,12712.0,乗用車総数
974,2003,浪速,10371.0,乗用車総数
975,2003,福島,11301.0,乗用車総数
976,2003,西淀川,21090.0,乗用車総数
977,2003,住之江,28919.0,乗用車総数
978,2003,東住吉,27204.0,乗用車総数
979,2003,西成,6929.0,普通乗用車
980,2003,西成,16766.0,乗用車総数
981,2003,中央,26776.0,乗用車総数
982,2003,平野,45914.0,乗用車総数
983,2003,天王寺,41.0,電気小型特殊自動車
984,2003,東淀川,82.0,電気小型特殊自動車
985,2003,西成,19.0,電気小型特殊自動車
986,2003,平野,110.0,電気小型特殊自動車
987,2003,住吉,8.0,電気小型特殊自動車
988,2003,住之江,173.0,電気小型特殊自動車
989,2003,阿倍野,8.0,電気小型特殊自動車
990,2003,鶴見,65.0,電気小型特殊自動車
991,2003,住吉,29516.0,乗用車総数
992,2003,港,14775.0,乗用車総数
993,2003,生野,24924.0,乗用車総数
994,2003,城東,30224.0,乗用車総数
995,2003,平野,18903.0,普通乗用車
996,2003,住吉,12572.0,普通乗用車
997,2003,住之江,11501.0,普通乗用車
998,2003,阿倍野,8332.0,普通乗用車
999,2003,鶴見,9783.0,普通乗用車
1000,2003,城東,12368.0,普通乗用車
1001,2003,生野,10304.0,普通乗用車
1002,2003,東淀川,13644.0,普通乗用車
1003,2003,西,18956.0,乗用車総数
1004,2003,阿倍野,17615.0,乗用車総数
1005,2003,天王寺,11711.0,乗用車総数
1006,2003,鶴見,23364.0,乗用車総数
1007,2003,港,6322.0,普通乗用車
1008,2003,東淀川,33567.0,乗用車総数
1009,2003,都島,16907.0,乗用車総数
1010,2003,東成,14813.0,乗用車総数
1011,2003,淀川,35814.0,乗用車総数
1012,2003,大正,14829.0,乗用車総数
1013,2003,旭,17026.0,乗用車総数
1014,2003,都島,2761.0,小型貨物
1015,2003,福島,3512.0,小型貨物
1016,2003,此花,2492.0,小型貨物
1017,2003,北,8397.0,小型貨物
1018,2003,此花,273.0,バス
1019,2003,西成,80.0,バス
1020,2003,東住吉,23.0,バス
1021,2003,淀川,74.0,バス
1022,2003,平野,169.0,バス
1023,2003,住之江,206.0,バス
1024,2003,東淀川,200.0,バス
1025,2003,中央,46.0,バス
1026,2003,旭,36.0,バス
1027,2003,北,195.0,バス
1028,2003,大正,119.0,バス
1029,2003,住吉,144.0,バス
1030,2003,阿倍野,24.0,バス
1031,2003,天王寺,17.0,バス
1032,2003,西淀川,81.0,バス
1033,2003,東成,109.0,電気自動車総数
1034,2003,城東,78.0,電気自動車総数
1035,2003,鶴見,65.0,電気自動車総数
1036,2003,港,334.0,バス
1037,2003,福島,35.0,バス
1038,2003,鶴見,74.0,バス
1039,2003,城東,128.0,バス
1040,2003,東成,3267.0,小型貨物
1041,2003,平野,6960.0,小型貨物
1042,2003,淀川,7420.0,小型貨物
1043,2003,生野,4446.0,小型貨物
1044,2003,生野,114.0,電気自動車総数
1045,2003,天王寺,42.0,電気自動車総数
1046,2003,港,96.0,電気自動車総数
1047,2003,東住吉,305.0,電気自動車総数
1048,2003,中央,77.0,電気自動車総数
1049,2003,此花,9.0,電気自動車総数
1050,2003,福島,935.0,電気自動車総数
1051,2003,都島,52.0,電気自動車総数
1052,2003,西淀川,72.0,電気自動車総数
1053,2003,浪速,39.0,電気自動車総数
1054,2003,旭,21.0,電気自動車総数
1055,2003,淀川,76.0,電気自動車総数
1056,2003,東淀川,84.0,電気自動車総数
1057,2003,東成,109.0,バス
1058,2003,生野,65.0,バス
1059,2003,阿倍野,8.0,電気自動車総数
1060,2003,城東,77.0,電気小型特殊自動車
1061,2003,住之江,177.0,電気自動車総数
1062,2003,浪速,13.0,バス
1063,2003,城東,299.0,小型特殊自動車
1064,2003,生野,534.0,小型特殊自動車
1065,2003,東成,363.0,小型特殊自動車
1066,2003,東淀川,182.0,小型特殊自動車
1067,2003,城東,4332.0,小型貨物
1068,2003,福島,1631.0,小型特殊自動車
1069,2003,阿倍野,1821.0,小型貨物
1070,2003,鶴見,3357.0,小型貨物
1071,2003,鶴見,281.0,小型特殊自動車
1072,2003,大正,190.0,小型特殊自動車
1073,2003,北,321.0,小型特殊自動車
1074,2003,西,6.0,電気小型自動車
1075,2003,天王寺,1.0,電気小型自動車
1076,2003,福島,0.0,電気小型自動車
1077,2003,東住吉,3.0,電気小型自動車
1078,2003,中央,8448.0,小型貨物
1079,2003,旭,2141.0,小型貨物
1080,2003,港,3061.0,小型貨物
1081,2003,港,297.0,小型特殊自動車
1082,2003,阿倍野,80.0,小型特殊自動車
1083,2003,住之江,342.0,小型特殊自動車
1084,2003,旭,90.0,小型特殊自動車
1085,2003,平野,111.0,電気自動車総数
1086,2003,西成,20.0,電気自動車総数
1087,2003,北,89.0,電気自動車総数
1088,2003,大正,23.0,電気自動車総数
1089,2003,西,133.0,電気自動車総数
1090,2003,此花,192.0,小型特殊自動車
1091,2003,西,10.0,バス
1092,2003,都島,18.0,バス
1093,2003,浪速,251.0,小型特殊自動車
1094,2003,西淀川,382.0,小型特殊自動車
1095,2003,天王寺,129.0,小型特殊自動車
1096,2003,平野,485.0,小型特殊自動車
1097,2003,都島,131.0,小型特殊自動車
1098,2003,東住吉,598.0,小型特殊自動車
1099,2003,中央,192.0,小型特殊自動車
1100,2003,西,434.0,小型特殊自動車
1101,2003,西成,181.0,小型特殊自動車
1102,2003,淀川,256.0,小型特殊自動車
1103,2003,住吉,75.0,小型特殊自動車
1104,2003,住吉,8.0,電気自動車総数
1105,2003,生野,114.0,電気小型特殊自動車
1106,2003,北,25214.0,乗用車総数
1107,2003,西,127.0,電気小型特殊自動車
1108,2003,福島,481.0,小型二輪
1109,2003,都島,755.0,小型二輪
1110,2003,西淀川,788.0,小型二輪
1111,2003,浪速,436.0,小型二輪
1112,2003,旭,851.0,小型二輪
1113,2003,淀川,1460.0,小型二輪
1114,2003,浪速,866.0,普通車貨物
1115,2003,此花,514.0,小型二輪
1116,2003,旭,500.0,普通車貨物
1117,2003,港,716.0,小型二輪
1118,2003,淀川,1307.0,普通車貨物
1119,2003,東成,946.0,普通車貨物
1120,2003,生野,1017.0,普通車貨物
1121,2003,城東,1260.0,普通車貨物
1122,2003,生野,987.0,小型二輪
1123,2003,福島,4005.0,軽自動車
1124,2003,大正,2688.0,普通車貨物
1125,2003,此花,4373.0,軽自動車
1126,2003,中央,908.0,小型二輪
1127,2003,西淀川,3227.0,普通車貨物
1128,2003,東住吉,10020.0,軽自動車
1129,2003,東淀川,10794.0,軽自動車
1130,2003,西成,7047.0,軽自動車
1131,2003,平野,17119.0,軽自動車
